importer,good,nexp_bin,f_bin,final_source,n_exporters,fstat_kp,sigma_pub,sigma_se_pub,sigma_base,boot_n_ok,boot_yield,boot_med,boot_sd,boot_mad_sd,ratio_sd,ratio_mad
72,7306,20-49,F2-7,step2_weighted,20,2.16436219560165,1.58884497504356,2.77851106134686,1.58884497504356,371,0.929824561403509,2.64217232907717,2.17184001507887,1.31582619332197,0.781656062231435,0.473572414962471
52,5808,20-49,F2-7,step2_weighted,22,2.61737446362784,3.63605350792043,3.21365499369281,3.63605350792043,337,0.844611528822055,3.58691279818365,2.60925439402925,1.81238053293145,0.811927353480766,0.563962384415398
368,9024,20-49,F2-7,step2_weighted,26,2.74410038224564,1.80313890501247,6.0471505159726,1.80313890501247,350,0.87719298245614,1.80296098993864,1.90978787101967,0.449342385933797,0.315816162666244,0.0743064662847286
32,8451,20-49,F2-7,step2_weighted,48,4.77069945988382,1.64268702790122,0.20357002437698,1.64268702790122,350,0.87719298245614,1.89739545652584,1.25578387696478,0.597377874462076,6.16880545555795,2.93450804601676
682,8410,20-49,F2-7,step2_weighted,43,2.64172002273985,2.39834723143832,1.12192477328875,2.39834723143832,272,0.681704260651629,2.09950942502953,1.11381107028095,0.485584303850691,0.992768050763321,0.432813603382049
454,4810,20-49,F2-7,step2_weighted,31,2.47492053339795,1.54861749159388,11.7621407579385,1.54861749159388,321,0.804511278195489,2.272298225725,2.80318130154735,1.0454922154867,0.238322373387295,0.0888862186741879
266,3305,20-49,F2-7,step2_weighted,47,4.68523151613411,1.76755984678028,0.798741474851735,1.76755984678028,370,0.927318295739348,1.9387067587121,1.32429029762324,0.762826428471539,1.65797111996601,0.955035455762626
776,4901,20-49,F2-7,step2_weighted,27,2.82182066474296,4.96751708723269,3.59865357536802,4.96751708723269,202,0.506265664160401,4.83170728559808,2.27868341788153,0.979516902922749,0.633204438870861,0.272189829448248
203,8426,20-49,F2-7,step2_weighted,45,2.84232359119995,4.53709930306524,5.87316162503249,4.53709930306524,388,0.972431077694235,4.81607301604178,2.48053984903559,1.95835327768741,0.422351708909743,0.333441066791105
608,9107,20-49,F2-7,step2_weighted,31,2.77974840691934,6.78987503191224,3.32669614041553,6.78987503191224,291,0.729323308270677,7.30442834598392,2.56211209461797,3.42594371448094,0.770167152776972,1.0298336757781
757,8805,20-49,F2-7,step2_weighted,43,2.84671290350368,4.15897568477085,6.77309459852954,4.15897568477085,235,0.588972431077694,3.4289626493895,2.37343898562683,1.5267195764486,0.350421650118708,0.225409457115814
398,8460,20-49,F2-7,step2_weighted,38,4.14476232052774,4.51609129133699,2.08723005740399,4.51609129133699,374,0.93734335839599,4.17779524687201,2.35297513354233,1.57673987384946,1.12731949465545,0.755422176993053
266,5516,20-49,F2-7,step2_weighted,28,3.37792116071653,2.85862856857145,0.161949334691866,2.85862856857145,289,0.724310776942356,2.94066892960748,2.04744476353737,0.609398932608356,12.6425018505507,3.76289864832006
203,2205,20-49,F2-7,step2_weighted,45,2.91510596511381,5.93645849128677,5.27032162936488,5.93645849128677,376,0.942355889724311,5.40552267619053,2.03047644166324,1.97709485752925,0.385266134489772,0.375137419794911
170,9106,20-49,F2-7,step2_weighted,47,5.79519888612093,5.13909303503766,0.530244230772435,5.13909303503766,364,0.912280701754386,4.42666968822933,2.39943624923843,2.15175242552014,4.52515295780407,4.05804024003349
246,8426,20-49,F2-7,step2_weighted,47,4.38788721712392,2.06104681923584,1.00133441868618,2.06104681923584,333,0.834586466165414,2.03400812662111,1.50246027667781,0.852253583748859,1.50045803743483,0.851117836204087
188,5209,20-49,F2-7,step2_weighted,39,3.29053786578097,9.45273305482557,44.9646136329239,9.45273305482557,301,0.754385964912281,2.87378060010787,3.1629357543501,1.86351818159117,0.0703427762144527,0.0414441052869777
440,2836,20-49,F2-7,step2_weighted,36,2.78272554277329,1.92264176989666,1.07525774863568,1.92264176989666,390,0.977443609022556,2.01943293684544,0.596627407999697,0.295276555160916,0.554869201134999,0.274610023071744
344,2703,20-49,F2-7,step2_weighted,22,3.10089625580614,6.71852345002371,4.07978301793574,6.71852345002371,341,0.854636591478697,6.86067583339542,1.97702095111966,1.42249708969727,0.484589729999902,0.348669790389248
699,2403,20-49,F2-7,step2_weighted,41,2.73281726554042,2.87339647006983,1.75274223014165,2.87339647006983,287,0.719298245614035,2.99667488478418,2.27009733210802,1.58384711446312,1.2951689604264,0.903639501134809
428,3001,20-49,F2-7,step2_weighted,23,2.56580098782957,2.10357873430728,0.517107056506093,2.10357873430728,275,0.68922305764411,2.27987017474791,1.85549442164533,0.545477985957499,3.58822104301233,1.05486471146439
56,2920,20-49,F2-7,step2_weighted,34,3.61490097013495,1.51125121644634,1.75341502056476,1.51125121644634,376,0.942355889724311,1.96446326281084,2.6109498593797,0.866764380952023,1.48906552570693,0.494329277887014
498,4401,20-49,F2-7,step2_weighted,23,2.02477359400536,1.92054900600045,3.76175046001754,1.92054900600045,291,0.729323308270677,1.94000331371296,1.12413081005642,0.536345058838026,0.298831839592883,0.142578585299229
682,4016,50+,F>=7,step2_weighted,107,8.85234501503525,1.74970496317353,0.11295397308369,1.74970496317353,394,0.987468671679198,1.90372755948033,1.31693579073097,0.507661606117802,11.6590479712938,4.49441123900675
620,8504,50+,F>=7,step2_weighted,111,7.36838102474457,6.58893257207215,0.118973347826623,6.58893257207215,397,0.994987468671679,6.75160910108202,2.04310998715532,2.02272249674953,17.172837652116,17.0014758237887
276,7606,50+,F>=7,step2_weighted,88,7.00581206229191,5.2722698419984,2.43279834507093,5.2722698419984,392,0.982456140350877,4.98844984411258,2.10638350535379,2.10685953441882,0.865827416243322,0.866023087646173
156,7104,50+,F>=7,step2_weighted,57,7.88963710790072,1.86512848109516,0.401150319435093,1.86512848109516,302,0.756892230576441,1.55593474264027,2.03344296890648,0.582993996182958,5.06902991320064,1.45330557633343
352,3924,50+,F>=7,step2_weighted,73,7.01427971591728,5.31791857712174,1.59690106893509,5.31791857712174,391,0.979949874686717,5.04942230308981,1.61874082729522,1.08605992336821,1.01367633774251,0.680104700595173
251,2520,50+,F>=7,step2_weighted,66,11.875102929431,3.04233478673981,5.80432386307578,3.04233478673981,347,0.869674185463659,2.28985122514259,2.69765010882193,0.890033569165472,0.464765607926021,0.15333974984191
804,7610,50+,F>=7,step2_weighted,54,8.00386086290764,4.11986371976985,1.41404893257199,4.11986371976985,393,0.984962406015038,4.16349163799722,1.87389119116286,1.29529613257393,1.32519543560241,0.916019313573501
360,6217,50+,F>=7,step2_weighted,81,7.08532615373122,1.93361416799334,1.43274144677167,1.93361416799334,318,0.796992481203008,1.68407447172429,1.51642085909121,0.451869112455993,1.05840510338281,0.315387757835979
352,8516,50+,F>=7,step2_weighted,66,52.176251789233,5.02617405932441,0.25049149517613,5.02617405932441,395,0.989974937343358,5.88027450735639,2.26515761892496,2.4309132133199,9.04285240236299,9.70457384834818
528,8519,50+,F>=7,step2_weighted,98,11.2426452676329,4.36367050787238,0.409351485511796,4.36367050787238,383,0.959899749373434,4.70393379952082,2.64822633332323,2.38588710560428,6.4693214194942,5.8284559603376
788,0811,10-19,F2-7,hliml,14,2.79997112308024,3.38974221949654,0.341425944917403,3.38974221949654,336,0.842105263157895,3.1443131852713,1.09678584219384,0.38560717186811,3.2123681826792,1.12940207857196
20,0904,10-19,F2-7,hliml,12,2.30866886358269,1.69829853196249,0.974915054218465,1.69829853196249,237,0.593984962406015,2.05710258990839,1.79741699167054,0.576177286966317,1.84366523410743,0.591002553989903
175,3921,10-19,F2-7,hliml,12,2.65835702969054,1.67674995641257,0.594103295623719,1.67674995641257,290,0.726817042606516,2.04398558896812,1.9887331079337,0.9571934385079,3.3474534185942,1.61115658768227
70,8113,10-19,F2-7,hliml,11,2.54390446439209,2.01197075369087,0.389715073344954,2.01197075369087,319,0.799498746867168,2.325308536722,2.42155257864377,0.615679564967866,6.21364875076399,1.57981973774697
58,3207,10-19,F2-7,hliml,16,2.45721433993917,1.67317474296774,0.0140134413810625,1.67317474296774,368,0.922305764411028,1.61094168881807,0.683568682191396,0.131479397743986,48.7795013090187,9.38237754515208
748,9022,10-19,F2-7,hliml,10,6.81577593693605,2.03427324233248,0.271536696455457,2.03427324233248,195,0.488721804511278,2.31932080210564,1.31188357630226,0.42496863088511,4.83133069462478,1.56505045701925
296,8502,10-19,F2-7,hliml,10,3.12610317326407,3.04150062857148,1.23351735160305,3.04150062857148,237,0.593984962406015,3.09979984225271,2.41942517398836,0.965404250038304,1.96140343777421,0.782643429201615
894,1605,10-19,F2-7,hliml,13,3.26569103882866,1.41332565224602,0.346022227340208,1.41332565224602,338,0.847117794486216,1.45631946595593,2.48996895854742,0.485490457617847,7.19597980074063,1.40306147772558
316,3920,10-19,F2-7,hliml,10,4.1220035506941,3.41322766519961,0.620970485875625,3.41322766519961,278,0.696741854636592,3.24865619217431,1.65936935023841,0.921540091504447,2.67221935338609,1.48403203125667
100,2820,10-19,F2-7,hliml,12,2.77525181275911,2.19489435238265,0.587976698900559,2.19489435238265,157,0.393483709273183,2.41858388267089,2.71226213176563,0.690997140048849,4.61287349794169,1.17521177512804
688,0105,10-19,F2-7,hliml,18,2.17580138396806,2.0596606076591,0.19334986891127,2.0596606076591,309,0.774436090225564,2.10514948551467,1.31706230457451,0.367527514002701,6.8118086243902,1.90084180595624
702,9204,10-19,F2-7,hliml,12,3.87372493912731,2.3437634392419,0.0791144155115553,2.3437634392419,305,0.764411027568922,2.38272399868198,1.03024213854343,0.229824254906228,13.0221797365482,2.90496053620798
72,1701,10-19,F2-7,hliml,19,3.33734119999648,4.96278465752447,1.88518066417678,4.96278465752447,351,0.879699248120301,4.657415815014,3.1712753683772,4.41501408162241,1.68221297228403,2.34195807623051
807,4107,10-19,F2-7,hliml,15,2.19659452559044,3.66687623109822,2.88174800316524,3.66687623109822,337,0.844611528822055,2.93469685440362,2.0540370668426,1.25945872391956,0.712774699448561,0.437046793313016
858,2714,10-19,F2-7,hliml,10,3.35204068162042,2.85009157719843,0.0746943607268228,2.85009157719843,153,0.383458646616541,2.89712932619307,1.53811921830592,0.0615593145934523,20.5921732690267,0.824149427004149
112,0708,10-19,F2-7,hliml,17,2.77140831308807,5.04432084301973,3.59015738248384,5.04432084301973,311,0.779448621553885,4.23932726309341,2.30076311094493,1.91790776722192,0.64085299496067,0.534212727436206
562,6105,10-19,F2-7,hliml,19,4.6778304688957,3.06372844189621,1.38430906317687,3.06372844189621,260,0.651629072681704,2.77115821889706,1.77791806977211,0.674791501613923,1.28433607571126,0.487457259049749
222,3201,10-19,F2-7,hliml,10,3.17634360746694,2.25021706021794,0.237564552692244,2.25021706021794,336,0.842105263157895,3.45501676793163,2.28606738047911,1.52427104896254,9.62293134464647,6.41623942498347
862,3813,10-19,F2-7,hliml,16,3.18920123416359,2.56288302350675,0.486501526043589,2.56288302350675,311,0.779448621553885,2.50206577464526,2.59535140290031,0.999410952860109,5.3347240737489,2.05428122905942
470,3502,10-19,F2-7,hliml,15,2.47860429413436,2.20423976307702,0.162452788392803,2.20423976307702,287,0.719298245614035,2.21632643603746,0.990009390570431,0.165335416871735,6.09413602785714,1.01774440751341
58,5106,10-19,F2-7,hliml,16,2.3791131208709,3.20723457052353,0.00895858485662264,3.20723457052353,364,0.912280701754386,3.5557529715276,2.00693612653417,0.864020365482908,224.023789320982,96.4460770658638
112,2803,10-19,F2-7,hliml,19,6.09652508254639,2.88625289620734,0.233699990379229,2.88625289620734,337,0.844611528822055,2.6619621469363,1.0302317318554,0.656060926985641,4.40835162288036,2.80727836539933
40,1403,10-19,F2-7,hliml,12,2.47294488208102,1.87266678625223,3.02402322131735,1.87266678625223,152,0.380952380952381,3.1725538208354,2.89974250144461,2.03300739260104,0.958902193939304,0.672285641945371
116,2825,10-19,F2-7,hliml,12,3.11074030855481,1.51538927901483,0.110878402967258,1.51538927901483,299,0.74937343358396,1.74333759851483,1.20516526474739,0.448164764255879,10.869251653122,4.04194822672744
417,6404,50+,F>=7,hliml,52,7.81907911559595,6.93951358912698,2.07740928860405,6.93951358912698,369,0.924812030075188,5.92231839115343,2.30731652160355,2.04693944905263,1.11067016704926,0.985332770138961
528,3301,50+,F>=7,hliml,124,7.40532324823497,1.67425584699699,0.0825388467076435,1.67425584699699,396,0.992481203007519,1.56032594813347,1.87346099213986,0.524031850242893,22.6979303306205,6.34891170819285
528,8438,50+,F>=7,hliml,113,7.51989070968678,1.33076088020241,0.257696098194473,1.33076088020241,394,0.987468671679198,1.89037196727348,1.61985665844457,0.569150252194536,6.28591845120655,2.2086102823529
434,7307,50+,F>=7,hliml,58,7.75420608454995,2.05372690522751,0.38950262595244,2.05372690522751,397,0.994987468671679,2.30430407205947,0.650029582858105,0.709601324441206,1.66887086131603,1.82181396776476
554,3405,50+,F>=7,hliml,57,14.5485566133036,1.45052239326575,0.405253018907124,1.45052239326575,381,0.954887218045113,4.29614729848729,2.7931954184428,3.03685385009765,6.89247282099321,7.49372295433447
634,6907,50+,F>=7,hliml,50,8.30848932162991,1.76639667215528,0.0481548020243857,1.76639667215528,374,0.93734335839599,1.80612296865936,0.826878821171673,0.248576143558427,17.1712640569665,5.16202191907149
36,8459,50+,F>=7,hliml,58,15.7319873294508,1.751183183763,0.137901255733985,1.751183183763,397,0.994987468671679,1.76829650867982,0.486281203702809,0.229234842556739,3.52630004066718,1.66231149482016
124,8213,50+,F>=7,hliml,66,16.1810786998518,1.1407967361184,0.315034069023565,1.1407967361184,91,0.228070175438597,1.42695086558025,3.11822679544437,0.322754292831761,9.89806215279883,1.02450599654864
450,9404,50+,F>=7,hliml,51,7.44498527024572,1.27540696832833,0.00671861097347516,1.27540696832833,350,0.87719298245614,1.53918691209575,2.5801022400124,0.441033263466951,384.0231634483,65.6435184606066
251,6909,50+,F>=7,hliml,74,7.55333554502815,1.61191813840526,0.162387430089837,1.61191813840526,301,0.754385964912281,1.42444943505447,2.86009374007496,0.32069125127133,17.6127779009292,1.97485267852269
116,4812,10-19,F<2,hliml,11,0.283622469043899,1.53849293629811,1.05704868410158,1.53849293629811,339,0.849624060150376,2.17359908134849,1.33569018431678,1.08533324728488,1.26360327996816,1.02675805155307
233,2515,10-19,F<2,hliml,16,0.972929027663059,2.7706260574427,1.14638278134213,2.7706260574427,247,0.619047619047619,3.37807353645542,2.19479450865572,1.67863407383026,1.91453896933637,1.46428758452304
384,1107,10-19,F<2,hliml,15,1.58773668243371,1.63721063275444,0.407866038368462,1.63721063275444,343,0.859649122807018,1.93155282635588,3.29083735688047,0.666446782687367,8.068427001288,1.63398449489267
242,4412,10-19,F<2,hliml,14,0.725150297757681,1.38180531244942,0.474142880356716,1.38180531244942,242,0.606516290726817,1.60755701624365,2.30436401659525,0.582473119496158,4.86006246653243,1.22847593758645
262,8705,10-19,F<2,hliml,16,1.40190936916811,1.23581652787112,0.865490725787293,1.23581652787112,233,0.583959899749373,4.5712822433382,2.94655447859807,2.7416786956844,3.40448995096711,3.16777362714134
711,2821,10-19,F<2,hliml,16,1.97925286927753,3.10786553347161,0.319390008611138,3.10786553347161,353,0.884711779448622,2.83653187627568,1.26021805562646,0.67328056228014,3.94570281364308,2.10802011374084
690,2508,10-19,F<2,hliml,13,1.79895052545927,1.2859552585879,0.143416925365351,1.2859552585879,307,0.769423558897243,2.09695419430224,2.46010542489375,1.19629541670908,17.1535222821622,8.34138239724177
332,7604,10-19,F<2,hliml,13,1.94693377832117,2.61381495123848,0.751848814970127,2.61381495123848,263,0.659147869674186,3.05824010156379,2.06494794357217,1.35474880260859,2.74649358016774,1.80188992206156
643,3601,10-19,F<2,hliml,16,1.42977292307511,3.37381846082564,0.676819702899221,3.37381846082564,287,0.719298245614035,3.60757470442615,2.30679360658416,0.511353406769704,3.40828376701032,0.755523819089889
96,1302,10-19,F<2,hliml,18,1.13727299378576,1.46363836260103,0.677635156347974,1.46363836260103,251,0.629072681704261,2.45641930246079,3.33510601792697,1.66172244931488,4.92168386879613,2.45223765878753
566,3817,10-19,F<2,hliml,17,0.284315805648243,1.09096192232986,0.0739146093714283,1.09096192232986,312,0.781954887218045,1.60247162102865,3.7943073737667,0.81298062962719,51.3336592864872,10.9989166761591
96,5202,10-19,F<2,hliml,10,1.51147922360639,3.94915140112745,2.74646588460985,3.94915140112745,229,0.573934837092732,2.33774887993482,1.60066065274772,0.721775085512699,0.58280740413242,0.262801402179161
116,9014,10-19,F<2,hliml,13,1.09628585303792,2.16935094806578,3.29214694890832,2.16935094806578,215,0.538847117794486,3.38646531201358,2.86504473608142,2.32807315381202,0.870266358259456,0.70715954966227
800,2924,10-19,F<2,hliml,15,1.64991954155406,1.36137434294766,1.91396285479402,1.36137434294766,309,0.774436090225564,4.00620137970486,3.42445098472445,3.62444892736198,1.78919406724484,1.89368822821383
458,2509,10-19,F<2,hliml,15,1.10173335804199,1.17582580168991,0.243932689917204,1.17582580168991,204,0.511278195488722,1.61917428136374,1.429397614854,0.50106591616838,5.85980343733008,2.05411548709791
31,7403,10-19,F<2,hliml,15,1.73938758653875,1.88123752622027,0.178063694489111,1.88123752622027,342,0.857142857142857,1.98777139435373,1.48251237079197,0.320657146443431,8.32574194894416,1.80080025500673
112,1206,10-19,F<2,hliml,19,1.86428408648445,2.40986504533627,0.283701659585158,2.40986504533627,379,0.949874686716792,2.44915381332997,1.18486298088467,0.649941595680769,4.17644007658339,2.29093335806052
388,1601,10-19,F<2,hliml,13,1.0922622203839,1.95947763866663,0.965904612416003,1.95947763866663,387,0.969924812030075,1.90039572829545,2.47958449994736,1.10514007476857,2.56711114956291,1.14415032350275
591,3501,10-19,F<2,hliml,16,1.86647059570918,1.94612162974427,0.925380740148231,1.94612162974427,257,0.644110275689223,2.26694925406492,2.63782471414559,0.655970657701487,2.85052908462635,0.708865690890012
891,5502,10-19,F<2,hliml,16,1.54411906901241,4.29684838692853,2.1741722771404,4.29684838692853,227,0.568922305764411,8.12805022933855,3.04067079791055,2.77535272998266,1.39854179444778,1.27651003518128
116,2804,10-19,F<2,hliml,14,1.4773322672061,1.06769033346554,0.0720914565414056,1.06769033346554,295,0.739348370927318,1.22500633896898,1.88163346899489,0.193670455310129,26.1006443657325,2.6864550197969
231,9104,10-19,F<2,hliml,15,1.12761614550338,2.03241285655418,0.315841243611134,2.03241285655418,304,0.761904761904762,2.20853478768684,2.79795135348809,0.806917958949751,8.85872700315525,2.5548213707746
736,4420,10-19,F<2,hliml,15,0.467890925862869,2.05530686805456,1.89290303689415,2.05530686805456,287,0.719298245614035,2.13581945798695,3.11243330038677,0.979363351653152,1.64426451842648,0.517386962017917
58,5303,10-19,F<2,hliml,10,0.678999933533167,1.15132579409511,0.393230650301395,1.15132579409511,317,0.794486215538847,2.36863674028005,3.21472115699528,1.76827123401139,8.17515408458452,4.4967787547997
68,2818,10-19,F<2,hliml,14,1.47607574671051,1.98853333185309,0.178009500365345,1.98853333185309,336,0.842105263157895,2.00762590909353,1.69056961217131,0.331254886178189,9.49707520498405,1.86088318600032
92,3921,10-19,F<2,hliml,14,0.802887180300568,1.55925541557648,0.531387264943137,1.55925541557648,324,0.81203007518797,2.24679742809215,2.91337565657663,0.795539702115087,5.48258463982645,1.49709967588368
795,2903,10-19,F<2,hliml,12,1.0344294461001,1.68979914271838,0.33521562910419,1.68979914271838,271,0.679197994987469,2.14442096826306,1.5201198963205,0.698244516644293,4.53475245286974,2.08297124603122
233,5305,10-19,F<2,hliml,17,0.821990713787416,2.39130462940536,0.95368031749069,2.39130462940536,330,0.827067669172932,2.45120053597125,1.76813094084563,0.695604857588171,1.85400800291015,0.729389969396072
478,6214,10-19,F<2,hliml,12,0.492445386767109,2.38055808531071,4.59874787188563,2.38055808531071,315,0.789473684210526,2.48022418845146,2.45819151165237,1.02219881748265,0.534534960414004,0.222277638600682
531,2102,10-19,F<2,hliml,14,1.6745969134797,1.90863909810933,0.359089203876103,1.90863909810933,295,0.739348370927318,1.88470041923219,1.68260910444643,0.395414001660508,4.68576912445127,1.10115814508569
352,7316,10-19,F<2,hliml,19,1.65206813765463,1.94238544071045,0.437490210742874,1.94238544071045,277,0.694235588972431,2.085347736213,2.45600680961116,0.476383743437116,5.61385546305316,1.08890149251157
688,2850,10-19,F<2,hliml,15,1.40576505691635,1.77586141598441,0.613071541137398,1.77586141598441,342,0.857142857142857,1.8773983764557,1.80144738644535,0.557180313960939,2.93839668875059,0.908834086356761
604,4003,10-19,F<2,hliml,17,1.04509033987303,1.63447641446957,0.627817277533161,1.63447641446957,172,0.431077694235589,6.08474341223139,3.61203977056977,5.80475941702574,5.75332967063651,9.2459376712823
710,0903,10-19,F<2,hliml,17,1.07371808252804,3.53360219067702,1.07418745205272,3.53360219067702,221,0.553884711779449,3.8427069724545,2.47233611202043,1.76441710912119,2.30158722045758,1.64255978390873
51,9205,10-19,F<2,hliml,13,1.56219489869253,2.08030212661488,0.833662464472096,2.08030212661488,329,0.824561403508772,1.98936065623695,1.53367641915301,0.430277896478885,1.83968510579901,0.51612962657657
12,1518,10-19,F2-7,step2_weighted,14,4.48596760234997,6.4922833209115,6.88550796660433,6.4922833209115,305,0.764411027568922,5.19592792042028,2.49211415847269,3.06414343219036,0.361936137545667,0.445013417608675
320,4402,10-19,F2-7,step2_weighted,17,3.48796998900359,2.03064875782213,1.43318547934428,2.03064875782213,252,0.631578947368421,2.5293636498021,3.21040183445863,1.64518400352873,2.24004630295826,1.14792120576148
504,2506,10-19,F2-7,step2_weighted,13,5.75136975760967,1.22592705931171,0.566180135687717,1.22592705931171,295,0.739348370927318,1.4699525529836,1.54239643983455,0.28294773883163,2.72421503795973,0.499748615320007
344,9307,10-19,F2-7,step2_weighted,16,2.59993197882661,1.94837059539587,11.3132801611501,1.94837059539587,148,0.370927318295739,2.07030638615693,2.5792052660406,0.662006601617612,0.227980323062943,0.0585158850649652
204,8459,10-19,F2-7,step2_weighted,13,2.61355366703084,3.67036197592582,4.27022170461214,3.67036197592582,213,0.533834586466166,3.26795675403388,1.96033742817288,0.985372202052638,0.459071580769583,0.230754342564548
116,9610,10-19,F2-7,step2_weighted,16,2.58223688854464,7.05922225621235,6.67679438852455,7.05922225621235,350,0.87719298245614,4.71555640267649,2.28383556500469,1.99393131074827,0.342055698005308,0.298636021228279
266,2801,10-19,F2-7,step2_weighted,12,2.07735545459733,2.3141099746325,1.38887297736652,2.3141099746325,274,0.68671679197995,2.42748284604855,1.61329680336202,0.645275546437676,1.16158700590534,0.464603716072869
116,3707,10-19,F2-7,step2_weighted,17,2.15499098839876,1.7907589673521,2.40933506852357,1.7907589673521,332,0.832080200501253,1.97286884341162,1.3136686546658,0.54711241968079,0.545241162936634,0.227080254144999
706,1209,10-19,F2-7,step2_weighted,13,3.23256889660052,4.15125648159097,3.51532753721363,4.15125648159097,291,0.729323308270677,4.42848442181514,1.69992793470019,0.764446472494874,0.483575973136094,0.217460951903446
795,2909,10-19,F2-7,step2_weighted,12,3.54050626171775,2.27021649164945,1.82712859945984,2.27021649164945,309,0.774436090225564,2.41755037453893,2.69297109547472,0.447883155831315,1.4738815298884,0.245129519599072
212,9025,10-19,F2-7,step2_weighted,16,2.0459794203076,3.064034097832,4.85899543348963,3.064034097832,186,0.466165413533835,3.55212543755118,2.79338671190558,1.21581791391783,0.574889758622274,0.250220015754297
116,2711,10-19,F2-7,step2_weighted,10,2.0181023587905,2.39106322406214,2.10752859456435,2.39106322406214,233,0.583959899749373,2.62247355354699,1.83835967139477,0.681593829304156,0.8722821963774,0.323409054122489
226,8464,10-19,F2-7,step2_weighted,12,4.06580841504976,2.04904653478632,0.191311561843553,2.04904653478632,247,0.619047619047619,2.12289185709152,2.36754347489131,0.228327783385552,12.3753287677793,1.19348658902419
598,0305,10-19,F2-7,step2_weighted,16,5.22336355389651,2.8899399563819,1.10819074259692,2.8899399563819,215,0.538847117794486,3.0018745412014,0.890612347187237,0.373157765576227,0.803663406445887,0.336727019305155
760,8461,10-19,F2-7,step2_weighted,18,2.99146288715284,5.47409104950579,2.8324261522177,5.47409104950579,172,0.431077694235589,4.00813143437485,2.16231869795536,1.5444595761386,0.763415736810059,0.545277967769553
222,4402,10-19,F2-7,step2_weighted,10,3.00260306143224,2.72928362565547,2.59357714750764,2.72928362565547,252,0.631578947368421,3.01453588998159,2.8467760126464,1.31465350813379,1.0976253455125,0.506888144583297
894,3101,10-19,F2-7,step2_weighted,16,5.18872117661618,1.71885134870364,0.400983052525081,1.71885134870364,309,0.774436090225564,1.73151197777143,1.66630974592067,0.281424924220064,4.15556152667188,0.70183745284961
788,5310,10-19,F2-7,step2_weighted,13,4.28308524761183,5.19512564689284,0.917122459741692,5.19512564689284,368,0.922305764411028,4.66841743249785,1.84793378429442,1.580818614097,2.01492588548632,1.72367233765296
690,5514,10-19,F2-7,step2_weighted,17,4.52438241646106,2.79980803937439,0.498107233561775,2.79980803937439,377,0.944862155388471,3.10431070035779,1.33232696932666,0.670571988386807,2.6747794040245,1.34624021336089
554,8457,10-19,F2-7,step2_weighted,15,5.17625749140843,6.14521293645095,14.1753534714383,6.14521293645095,286,0.716791979949875,5.99827559208062,2.39429355255761,2.08507928447124,0.168905386195966,0.147091872430019
524,9616,10-19,F2-7,step2_weighted,16,4.12545977471566,8.07613189732281,21.3402756841284,8.07613189732281,254,0.636591478696742,6.1841405348381,2.78190018001311,3.80959803818538,0.130359149112686,0.178516814617289
64,6306,10-19,F2-7,step2_weighted,12,3.44167372780311,5.75696047530173,4.81736585860672,5.75696047530173,286,0.716791979949875,4.43090789556457,2.25677497297461,1.32023091198109,0.468466593406571,0.27405660079198
116,5910,10-19,F2-7,step2_weighted,11,2.30861929810405,9.20512909392304,166.417148022395,9.20512909392304,255,0.639097744360902,3.06250721105544,2.49489356695714,1.49555926767845,0.0149918058121114,0.00898680986575483
251,4815,10-19,F2-7,step2_weighted,12,2.63743214154105,2.6568555527569,1.50984099310241,2.6568555527569,229,0.573934837092732,2.41176512827399,1.47138926861753,0.352636590387244,0.974532600015144,0.233558760159671
364,1511,10-19,F2-7,step2_weighted,13,2.0501251521792,4.4564241643306,14.5430089346069,4.4564241643306,283,0.709273182957394,5.77911578539037,2.76456618122917,3.80192192034205,0.190095886873214,0.261426087093635
600,8463,10-19,F2-7,step2_weighted,16,3.64659890077117,2.17414546560473,4.36550392885877,2.17414546560473,300,0.75187969924812,3.60515587892544,2.78708030253948,2.62611134866216,0.638432663893647,0.601559726312899
534,6204,10-19,F2-7,step2_weighted,18,2.12639912364075,3.98075594990496,3.74373339988972,3.98075594990496,264,0.661654135338346,3.72421663196189,2.28316611440127,1.07835575462222,0.609863435913605,0.288042881112737
108,2835,10-19,F2-7,step2_weighted,12,2.0239887367163,4.97674695228777,8.78953429754694,4.97674695228777,249,0.62406015037594,3.65366978342376,3.17648985924491,2.07842483055295,0.361394557631049,0.236465864992758
31,5905,10-19,F2-7,step2_weighted,13,2.58934498698032,4.07141834791826,1.29760476846801,4.07141834791826,369,0.924812030075188,3.41742006733354,1.35117060607003,0.849274173426396,1.04128054928872,0.65449372109589
192,2931,10-19,F2-7,step2_weighted,14,2.89783050787511,1.73341748939995,0.427338832786021,1.73341748939995,206,0.516290726817043,1.83143557345882,1.93382715156704,0.437525552375229,4.52527831126304,1.02383757058257
834,7325,20-49,F>=7,step2_weighted,44,8.80272615265542,7.46815761893805,6.60984183082976,7.46815761893805,359,0.899749373433584,5.00510119291069,2.21234495403228,2.00166900284039,0.334704673826448,0.302831603852329
417,4802,20-49,F>=7,step2_weighted,36,30.5411255091695,2.60153898309517,0.0971198007836193,2.60153898309517,369,0.924812030075188,3.41895966972096,2.06399434750384,1.91565591677762,21.2520446999512,19.7246689276645
